index,label,sentence,POS,FGPOS,w_index,split,label_bin,is_verb,target_idx,tokens,target_word,lemma,sent_len,lemma_freq_in_sample
ahl-fragment02 10,1,"The researchers , headed by Dr Margaret Klinowska , a Cambridge biologist , and David Goodson , an expert on acoustic engineering at Loughborough University , say new data shows that plastic sound reflectors to fishing nets can warn dolphins of hazards .",VERB,VB,38,train,1,True,38,"['The', 'researchers', ',', 'headed', 'by', 'Dr', 'Margaret', 'Klinowska', ',', 'a', 'Cambridge', 'biologist', ',', 'and', 'David', 'Goodson', ',', 'an', 'expert', 'on', 'acoustic', 'engineering', 'at', 'Loughborough', 'University', ',', 'say', 'new', 'data', 'shows', 'that', 'plastic', 'sound', 'reflectors', 'to', 'fishing', 'nets', 'can', 'warn', 'dolphins', 'of', 'hazards', '.']",warn,warn,43,10
b1g-fragment02 1173,0,"Whether attempting to construct a database of resources for use in planning responses to nuclear emergencies , developing optimal routes for scheduling the safe transport of hazardous substances , or monitoring the health implications of a disaster , GIS can assist in identifying possibilities and formulating solutions .",VERB,VB,40,train,0,True,40,"['Whether', 'attempting', 'to', 'construct', 'a', 'database', 'of', 'resources', 'for', 'use', 'in', 'planning', 'responses', 'to', 'nuclear', 'emergencies', ',', 'developing', 'optimal', 'routes', 'for', 'scheduling', 'the', 'safe', 'transport', 'of', 'hazardous', 'substances', ',', 'or', 'monitoring', 'the', 'health', 'implications', 'of', 'a', 'disaster', ',', 'GIS', 'can', 'assist', 'in', 'identifying', 'possibilities', 'and', 'formulating', 'solutions', '.']",assist,assist,48,12
ahc-fragment60 1218,0,"I found it hard to picture what kind of landscape those statistics might have shaped , until I opened the Ordnance Survey map to find half of it coloured green with a great blue stain in the centre .",VERB,VBN,18,train,0,True,18,"['I', 'found', 'it', 'hard', 'to', 'picture', 'what', 'kind', 'of', 'landscape', 'those', 'statistics', 'might', 'have', 'shaped', ',', 'until', 'I', 'opened', 'the', 'Ordnance', 'Survey', 'map', 'to', 'find', 'half', 'of', 'it', 'coloured', 'green', 'with', 'a', 'great', 'blue', 'stain', 'in', 'the', 'centre', '.']",opened,open,39,16
faj-fragment17 2099,1,They cut the engine to allow the animals to pass undisturbed .,VERB,VBN,1,test,1,True,1,"['They', 'cut', 'the', 'engine', 'to', 'allow', 'the', 'animals', 'to', 'pass', 'undisturbed', '.']",cut,cut,12,16
ahf-fragment63 1208,0,"Then there are all those schoolteachers , dons , television producers , writers on arts pages and members of the agitating classes who want a Labour win in order to impose Political Correctness .",VERB,VB,30,train,0,True,30,"['Then', 'there', 'are', 'all', 'those', 'schoolteachers', ',', 'dons', ',', 'television', 'producers', ',', 'writers', 'on', 'arts', 'pages', 'and', 'members', 'of', 'the', 'agitating', 'classes', 'who', 'want', 'a', 'Labour', 'win', 'in', 'order', 'to', 'impose', 'Political', 'Correctness', '.']",impose,impose,34,13
a1n-fragment18 343,1,"Bobby Robson was there to assess World Cup candidates , but nothing positive emerged from 90 minutes of scuffling that made one almost yearn for the more measured boredom of Rangers ' European Cup exit in Munich three days earlier .",VERB,VBD,13,train,1,True,13,"['Bobby', 'Robson', 'was', 'there', 'to', 'assess', 'World', 'Cup', 'candidates', ',', 'but', 'nothing', 'positive', 'emerged', 'from', '90', 'minutes', 'of', 'scuffling', 'that', 'made', 'one', 'almost', 'yearn', 'for', 'the', 'more', 'measured', 'boredom', 'of', 'Rangers', ""'"", 'European', 'Cup', 'exit', 'in', 'Munich', 'three', 'days', 'earlier', '.']",emerged,emerge,41,14
a9j-fragment01 33,1,"The struggle reflects a revolution in mass consciousness , by which people have come to realise that ideas and aspirations must be embodied in manifest acts if reality is to be changed .",VERB,VBZ,2,train,1,True,2,"['The', 'struggle', 'reflects', 'a', 'revolution', 'in', 'mass', 'consciousness', ',', 'by', 'which', 'people', 'have', 'come', 'to', 'realise', 'that', 'ideas', 'and', 'aspirations', 'must', 'be', 'embodied', 'in', 'manifest', 'acts', 'if', 'reality', 'is', 'to', 'be', 'changed', '.']",reflects,reflect,33,11
ecv-fragment05 1145,1,"Lockean children have the added amazing ability to recognise reason in you without possessing any themselves , while Kantian kids , two stages back from rationality , have the disconcerting habit of getting puzzled and asking questions .",VERB,VBG,13,test,1,True,13,"['Lockean', 'children', 'have', 'the', 'added', 'amazing', 'ability', 'to', 'recognise', 'reason', 'in', 'you', 'without', 'possessing', 'any', 'themselves', ',', 'while', 'Kantian', 'kids', ',', 'two', 'stages', 'back', 'from', 'rationality', ',', 'have', 'the', 'disconcerting', 'habit', 'of', 'getting', 'puzzled', 'and', 'asking', 'questions', '.']",possessing,possess,38,9
c8t-fragment01 19,0,"In a cottage on this site lived Agnes Poley , Protestant martyr , burned at Ipswich , 15th August 1557 , aged 32 years .",VERB,VBN,13,train,0,True,13,"['In', 'a', 'cottage', 'on', 'this', 'site', 'lived', 'Agnes', 'Poley', ',', 'Protestant', 'martyr', ',', 'burned', 'at', 'Ipswich', ',', '15th', 'August', '1557', ',', 'aged', '32', 'years', '.']",burned,burn,25,10
ahf-fragment63 1169,1,"But , like all the best soapbox orators , Major had prepared his repartee in advance .",VERB,VBN,11,train,1,True,11,"['But', ',', 'like', 'all', 'the', 'best', 'soapbox', 'orators', ',', 'Major', 'had', 'prepared', 'his', 'repartee', 'in', 'advance', '.']",prepared,prepare,17,16
clp-fragment01 896,1,The section describing the operation of the system should cover not only how the system operates but also how the user can operate it .,VERB,VBG,2,train,1,True,2,"['The', 'section', 'describing', 'the', 'operation', 'of', 'the', 'system', 'should', 'cover', 'not', 'only', 'how', 'the', 'system', 'operates', 'but', 'also', 'how', 'the', 'user', 'can', 'operate', 'it', '.']",describing,describe,25,16
faj-fragment17 1696,0,‘ I have prepared the lunch . ’,VERB,VBN,3,test,0,True,3,"['‘', 'I', 'have', 'prepared', 'the', 'lunch', '.', '’']",prepared,prepare,8,16
a7w-fragment01 65,1,"The ideal tactics should be a mixture of both , but only if a clear message can be communicated to the Hong Kong people that someone is standing up for them somewhere .",VERB,VBN,18,test,1,True,18,"['The', 'ideal', 'tactics', 'should', 'be', 'a', 'mixture', 'of', 'both', ',', 'but', 'only', 'if', 'a', 'clear', 'message', 'can', 'be', 'communicated', 'to', 'the', 'Hong', 'Kong', 'people', 'that', 'someone', 'is', 'standing', 'up', 'for', 'them', 'somewhere', '.']",communicated,communicate,33,4
b1g-fragment02 1358,0,"Other spatially referenced data incorporated into the system include those on the distribution of schools , medical and transport services which can be displayed and supplementary information about them obtained .",VERB,VBN,23,train,0,True,23,"['Other', 'spatially', 'referenced', 'data', 'incorporated', 'into', 'the', 'system', 'include', 'those', 'on', 'the', 'distribution', 'of', 'schools', ',', 'medical', 'and', 'transport', 'services', 'which', 'can', 'be', 'displayed', 'and', 'supplementary', 'information', 'about', 'them', 'obtained', '.']",displayed,display,31,5
fpb-fragment01 1233,0,Buzz opened the letter and read it .,VERB,VBN,1,train,0,True,1,"['Buzz', 'opened', 'the', 'letter', 'and', 'read', 'it', '.']",opened,open,8,16
kb7-fragment48 13398,1,"cancel the Wednesday , cancel Wednesday , yeah , that will keep the days and",VERB,VB,11,test,1,True,11,"['cancel', 'the', 'Wednesday', ',', 'cancel', 'Wednesday', ',', 'yeah', ',', 'that', 'will', 'keep', 'the', 'days', 'and']",keep,keep,15,16
clp-fragment01 842,1,Baker ( 1984 ) suggests that four kinds of shortcoming emerge when checklists are validated in the real situation .,VERB,VB,10,train,1,True,10,"['Baker', '(', '1984', ')', 'suggests', 'that', 'four', 'kinds', 'of', 'shortcoming', 'emerge', 'when', 'checklists', 'are', 'validated', 'in', 'the', 'real', 'situation', '.']",emerge,emerge,20,14
g0l-fragment01 35,0,"Sorge saw the Exec Director look up , his eyebrows raised suddenly .",VERB,VBD,1,train,0,True,1,"['Sorge', 'saw', 'the', 'Exec', 'Director', 'look', 'up', ',', 'his', 'eyebrows', 'raised', 'suddenly', '.']",saw,saw,13,16
a1n-fragment09 228,1,"He was scragged by Mike Budd , Jeremy Cooper came away with the ball , Owain Williams acted as the link , and Kevin Ellis scored : three back-row forwards and their scrum-half in perfect harmony .",VERB,VBD,25,train,1,True,25,"['He', 'was', 'scragged', 'by', 'Mike', 'Budd', ',', 'Jeremy', 'Cooper', 'came', 'away', 'with', 'the', 'ball', ',', 'Owain', 'Williams', 'acted', 'as', 'the', 'link', ',', 'and', 'Kevin', 'Ellis', 'scored', ':', 'three', 'back-row', 'forwards', 'and', 'their', 'scrum-half', 'in', 'perfect', 'harmony', '.']",scored,score,37,5
crs-fragment01 72,1,She fought hard to get him a part-time playgroup place in the group his older brother attended .,VERB,VBN,1,train,1,True,1,"['She', 'fought', 'hard', 'to', 'get', 'him', 'a', 'part-time', 'playgroup', 'place', 'in', 'the', 'group', 'his', 'older', 'brother', 'attended', '.']",fought,fight,18,16
ab9-fragment03 834,0,"By the time his aunt arrived Jamie was so far recovered as to be able to refuse to go home and to point out , severely , that he would be needed , either to assist the police or to be lead rider in the eleven-thirty class , or possibly both .",VERB,VB,35,train,0,True,35,"['By', 'the', 'time', 'his', 'aunt', 'arrived', 'Jamie', 'was', 'so', 'far', 'recovered', 'as', 'to', 'be', 'able', 'to', 'refuse', 'to', 'go', 'home', 'and', 'to', 'point', 'out', ',', 'severely', ',', 'that', 'he', 'would', 'be', 'needed', ',', 'either', 'to', 'assist', 'the', 'police', 'or', 'to', 'be', 'lead', 'rider', 'in', 'the', 'eleven-thirty', 'class', ',', 'or', 'possibly', 'both', '.']",assist,assist,52,12
ac2-fragment06 1258,0,She took his suitcase and placed it at the bottom of the stairs .,VERB,VBD,1,train,0,True,1,"['She', 'took', 'his', 'suitcase', 'and', 'placed', 'it', 'at', 'the', 'bottom', 'of', 'the', 'stairs', '.']",took,take,14,16
a1f-fragment11 191,0,"This is a clear example of the extension of the Prevention of Terrorism Act where criteria for stopping , questioning and searching are purely subjective to the official involved .",VERB,VBG,19,train,0,True,19,"['This', 'is', 'a', 'clear', 'example', 'of', 'the', 'extension', 'of', 'the', 'Prevention', 'of', 'Terrorism', 'Act', 'where', 'criteria', 'for', 'stopping', ',', 'questioning', 'and', 'searching', 'are', 'purely', 'subjective', 'to', 'the', 'official', 'involved', '.']",questioning,question,30,3
b1g-fragment02 756,1,Brown 's chapter on geodemographics discusses an application field where primary data collected for operational purposes are typically evaluated in relation to secondary data derived from sources such as the Census of Population .,VERB,VBN,12,train,1,True,12,"['Brown', ""'s"", 'chapter', 'on', 'geodemographics', 'discusses', 'an', 'application', 'field', 'where', 'primary', 'data', 'collected', 'for', 'operational', 'purposes', 'are', 'typically', 'evaluated', 'in', 'relation', 'to', 'secondary', 'data', 'derived', 'from', 'sources', 'such', 'as', 'the', 'Census', 'of', 'Population', '.']",collected,collect,34,14
ahf-fragment63 1172,1,"Then came the passage , which appeared on the television news that evening and in the papers the next day , about the Liberal Democrats being the Trojan horse that would let Labour in .",VERB,VB,31,train,1,True,31,"['Then', 'came', 'the', 'passage', ',', 'which', 'appeared', 'on', 'the', 'television', 'news', 'that', 'evening', 'and', 'in', 'the', 'papers', 'the', 'next', 'day', ',', 'about', 'the', 'Liberal', 'Democrats', 'being', 'the', 'Trojan', 'horse', 'that', 'would', 'let', 'Labour', 'in', '.']",let,let,35,16
b1g-fragment02 1084,0,"Since remote sensing data sets ( especially those pertaining to terrestrial areas of the globe ) typically need much pre-processing to calibrate , transform and then perform an inference process and hence convert measurements of the radiation reflected or emitted by small areas of ground into useful ( e.g. land cover ) data , the processing power required is going to be formidable .",VERB,VB,26,train,0,True,26,"['Since', 'remote', 'sensing', 'data', 'sets', '(', 'especially', 'those', 'pertaining', 'to', 'terrestrial', 'areas', 'of', 'the', 'globe', ')', 'typically', 'need', 'much', 'pre-processing', 'to', 'calibrate', ',', 'transform', 'and', 'then', 'perform', 'an', 'inference', 'process', 'and', 'hence', 'convert', 'measurements', 'of', 'the', 'radiation', 'reflected', 'or', 'emitted', 'by', 'small', 'areas', 'of', 'ground', 'into', 'useful', '(', 'e.g.', 'land', 'cover', ')', 'data', ',', 'the', 'processing', 'power', 'required', 'is', 'going', 'to', 'be', 'formidable', '.']",perform,perform,64,10
ecv-fragment05 1057,1,"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",VERB,VBG,55,test,1,True,55,"['Yet', 'because', 'the', 'philosopher', ""'s"", 'adult', 'has', 'traditionally', 'been', 'male', ',', 'his', 'children', 'boy', 'children', ',', 'and', 'his', 'educational', 'programmes', 'designed', 'to', 'facilitate', 'the', 'transition', 'between', 'them', ',', 'the', 'ideal', 'of', 'the', 'fully', 'human', 'person', 'has', 'been', 'masculinised', 'to', 'the', 'point', 'where', 'otherwise', 'thoughtful', 'and', 'sometimes', 'good', 'and', 'wise', 'men', 'have', 'unashamedly', 'admitted', 'that', 'this', 'defining', 'ideal', 'is', 'not', 'applicable', 'to', 'half', 'the', 'species', '.']",defining,define,65,16
c8t-fragment01 129,0,"Anthony , recognizing incompetence , grasped Dalgliesh 's hair firmly with a sticky hand and he felt the momentary touch of a cheek , so soft that it was like the fall of a petal .",VERB,VBD,16,train,0,True,16,"['Anthony', ',', 'recognizing', 'incompetence', ',', 'grasped', 'Dalgliesh', ""'s"", 'hair', 'firmly', 'with', 'a', 'sticky', 'hand', 'and', 'he', 'felt', 'the', 'momentary', 'touch', 'of', 'a', 'cheek', ',', 'so', 'soft', 'that', 'it', 'was', 'like', 'the', 'fall', 'of', 'a', 'petal', '.']",felt,felt,36,16
g0l-fragment01 43,0,"He sat back and let the DDA give a full report , including the trip to the voodoo ceremony and all that followed .",VERB,VB,4,train,0,True,4,"['He', 'sat', 'back', 'and', 'let', 'the', 'DDA', 'give', 'a', 'full', 'report', ',', 'including', 'the', 'trip', 'to', 'the', 'voodoo', 'ceremony', 'and', 'all', 'that', 'followed', '.']",let,let,24,16
bmw-fragment09 2771,1,With Gary she enjoyed a relationship she had never experienced with anyone else — the easy-going friendship of a male who made no demands whatever on her — and it meant more to her than she had realised .,VERB,VBN,3,test,1,True,3,"['With', 'Gary', 'she', 'enjoyed', 'a', 'relationship', 'she', 'had', 'never', 'experienced', 'with', 'anyone', 'else', '—', 'the', 'easy-going', 'friendship', 'of', 'a', 'male', 'who', 'made', 'no', 'demands', 'whatever', 'on', 'her', '—', 'and', 'it', 'meant', 'more', 'to', 'her', 'than', 'she', 'had', 'realised', '.']",enjoyed,enjoy,39,11
a1j-fragment34 533,1,The Labour Party Conference : Cook appeals for Labour to accept electoral reform,VERB,VB,10,train,1,True,10,"['The', 'Labour', 'Party', 'Conference', ':', 'Cook', 'appeals', 'for', 'Labour', 'to', 'accept', 'electoral', 'reform']",accept,accept,13,11
fpb-fragment01 1151,0,"‘ But you promised your grandmother not to learn to fly , ’ Adam objected .",VERB,VBN,3,train,0,True,3,"['‘', 'But', 'you', 'promised', 'your', 'grandmother', 'not', 'to', 'learn', 'to', 'fly', ',', '’', 'Adam', 'objected', '.']",promised,promise,16,9
clp-fragment01 839,1,"The sequence is dictated by the optimal order in which actions should be taken , for example in starting up an aircraft .",VERB,VBN,3,train,1,True,3,"['The', 'sequence', 'is', 'dictated', 'by', 'the', 'optimal', 'order', 'in', 'which', 'actions', 'should', 'be', 'taken', ',', 'for', 'example', 'in', 'starting', 'up', 'an', 'aircraft', '.']",dictated,dictate,23,7
